sale_id,channel_order,discounted_order,total_amount,sale_date_order,customer_id,country,item_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted_item,item_total,sale_date_item,channel_item,channel_campaigns,product_name,category,brand,color,size,catalog_price,cost_price,gender
301,App Mobile,1,241.1,2025-05-17,825,Netherlands,321,89,3,45.12,31.58,13.54,30.00%,1,94.75,2025-05-17,App Mobile,Social Media,Modern Satin Shoes,Shoes,Tiva,Red,36,45.12,30.06,Female
303,App Mobile,0,635.02,2025-05-06,396,Netherlands,2092,202,2,41.88,41.88,0.0,0.00%,0,83.76,2025-06-05,App Mobile,App Mobile,Vintage High-Waist Tee,T-Shirts,Tiva,Green,XL,41.88,17.81,Female
303,App Mobile,0,635.02,2025-05-06,396,Netherlands,1061,276,4,64.44,64.44,0.0,0.00%,0,257.76,2025-06-05,App Mobile,App Mobile,Relaxed High-Waist Tee,T-Shirts,Tiva,Red,M,64.44,35.47,Female
303,App Mobile,0,635.02,2025-05-06,396,Netherlands,2461,110,5,58.7,58.7,0.0,0.00%,0,293.5,2025-06-05,App Mobile,App Mobile,Classic High-Waist Dress,Dresses,Tiva,Blue,M,58.7,24.84,Female
305,E-commerce,0,541.03,2025-04-28,878,Germany,3105,305,3,60.79,60.79,0.0,0.00%,0,182.37,2025-04-28,E-commerce,Website Banner,Relaxed Wrap Trousers,Pants,Tiva,Blue,L,60.79,37.56,Female
305,E-commerce,0,541.03,2025-04-28,878,Germany,2116,292,3,40.12,40.12,0.0,0.00%,0,120.36,2025-04-28,E-commerce,Website Banner,Essential Cotton Tee,T-Shirts,Tiva,White,XS,40.12,16.5,Female
305,E-commerce,0,541.03,2025-04-28,878,Germany,948,447,5,47.66,47.66,0.0,0.00%,0,238.3,2025-04-28,E-commerce,Website Banner,Bold Satin Dress,Dresses,Tiva,Green,L,47.66,33.16,Female
306,E-commerce,0,257.31,2025-04-26,566,Italy,3167,486,1,68.03,68.03,0.0,0.00%,0,68.03,2025-04-26,E-commerce,Website Banner,T-Shirts Drop 4,T-Shirts,Tiva,Black,M,68.03,45.6,Female
306,E-commerce,0,257.31,2025-04-26,566,Italy,1806,86,1,41.26,41.26,0.0,0.00%,0,41.26,2025-04-26,E-commerce,Website Banner,Modern Cotton Set,Sleepwear,Tiva,White,XL,41.26,20.53,Female
306,E-commerce,0,257.31,2025-04-26,566,Italy,1541,232,3,49.34,49.34,0.0,0.00%,0,148.02,2025-04-26,E-commerce,Website Banner,Polished Boxy Shoes,Shoes,Tiva,Black,XS,49.34,27.18,Female
307,E-commerce,0,332.0,2025-05-21,567,Netherlands,3295,193,1,50.52,50.52,0.0,0.00%,0,50.52,2025-05-21,E-commerce,Website Banner,Vintage Silk Tee,T-Shirts,Tiva,Blue,XL,50.52,33.85,Female
307,E-commerce,0,332.0,2025-05-21,567,Netherlands,1694,467,4,39.22,39.22,0.0,0.00%,0,156.88,2025-05-21,E-commerce,Website Banner,Tailored Cotton Trousers,Pants,Tiva,Black,M,39.22,19.05,Female
307,E-commerce,0,332.0,2025-05-21,567,Netherlands,2944,95,4,31.15,31.15,0.0,0.00%,0,124.6,2025-05-21,E-commerce,Website Banner,Modern Crew Set,Sleepwear,Tiva,Red,L,31.15,19.66,Female
309,App Mobile,0,414.75,2025-05-25,365,France,173,410,3,47.47,47.47,0.0,0.00%,0,142.41,2025-05-25,App Mobile,App Mobile,Elegant Satin Set,Sleepwear,Tiva,White,M,47.47,20.29,Female
309,App Mobile,0,414.75,2025-05-25,365,France,2622,349,3,46.72,46.72,0.0,0.00%,0,140.16,2025-05-25,App Mobile,App Mobile,Tailored Satin Shoes,Shoes,Tiva,Green,35,46.72,23.94,Female
309,App Mobile,0,414.75,2025-05-25,365,France,1092,231,3,44.06,44.06,0.0,0.00%,0,132.18,2025-05-25,App Mobile,App Mobile,Polished High-Waist Shoes,Shoes,Tiva,Blue,36,44.06,28.13,Female
31,App Mobile,0,292.78,2025-05-20,776,Portugal,1406,31,1,69.82,69.82,0.0,0.00%,0,69.82,2025-05-20,App Mobile,App Mobile,Soft Silk Trousers,Pants,Tiva,White,L,69.82,40.65,Female
31,App Mobile,0,292.78,2025-05-20,776,Portugal,665,57,1,52.28,52.28,0.0,0.00%,0,52.28,2025-05-20,App Mobile,App Mobile,Modern Crew Dress,Dresses,Tiva,Green,M,52.28,22.3,Female
31,App Mobile,0,292.78,2025-05-20,776,Portugal,1860,375,4,42.67,42.67,0.0,0.00%,0,170.68,2025-05-20,App Mobile,App Mobile,Tailored Sleeveless Shoes,Shoes,Tiva,Black,36,42.67,17.98,Female
310,E-commerce,0,503.83,2025-04-18,726,Germany,2348,259,3,35.73,35.73,0.0,0.00%,0,107.19,2025-04-18,E-commerce,Website Banner,Polished Silk Trousers,Pants,Tiva,White,S,35.73,20.4,Female
310,E-commerce,0,503.83,2025-04-18,726,Germany,1960,406,4,53.74,53.74,0.0,0.00%,0,214.96,2025-04-18,E-commerce,Website Banner,Essential Crew Trousers,Pants,Tiva,White,S,53.74,35.93,Female
310,E-commerce,0,503.83,2025-04-18,726,Germany,1001,20,4,45.42,45.42,0.0,0.00%,0,181.68,2025-04-18,E-commerce,Website Banner,Soft Crew Dress,Dresses,Tiva,White,XS,45.42,22.14,Female
312,E-commerce,0,509.07,2025-05-31,72,Spain,426,390,3,59.33,59.33,0.0,0.00%,0,177.99,2025-05-31,E-commerce,Website Banner,Tailored Boxy Shoes,Shoes,Tiva,Blue,35,59.33,38.09,Female
312,E-commerce,0,509.07,2025-05-31,72,Spain,329,314,4,56.29,56.29,0.0,0.00%,0,225.16,2025-05-31,E-commerce,Website Banner,Relaxed Sleeveless Set,Sleepwear,Tiva,Green,M,56.29,38.77,Female
312,E-commerce,0,509.07,2025-05-31,72,Spain,1625,397,4,26.48,26.48,0.0,0.00%,0,105.92,2025-05-31,E-commerce,Website Banner,Elegant Ribbed Dress,Dresses,Tiva,Black,M,26.48,17.41,Female
313,App Mobile,0,712.86,2025-06-06,271,Germany,125,239,4,66.99,66.99,0.0,0.00%,0,267.96,2025-06-06,App Mobile,App Mobile,Polished Wrap Trousers,Pants,Tiva,Green,XL,66.99,39.77,Female
313,App Mobile,0,712.86,2025-06-06,271,Germany,3139,220,4,52.6,52.6,0.0,0.00%,0,210.4,2025-06-06,App Mobile,App Mobile,Polished Wrap Set,Sleepwear,Tiva,Red,L,52.6,34.44,Female
313,App Mobile,0,712.86,2025-06-06,271,Germany,2165,132,5,46.9,46.9,0.0,0.00%,0,234.5,2025-06-06,App Mobile,App Mobile,Classic Crew Shoes,Shoes,Tiva,Black,XS,46.9,21.89,Female
314,E-commerce,0,446.09,2025-05-18,377,Spain,2023,71,2,80.76,80.76,0.0,0.00%,0,161.52,2025-05-18,E-commerce,Website Banner,Modern Ribbed Trousers,Pants,Tiva,Red,XL,80.76,51.01,Female
314,E-commerce,0,446.09,2025-05-18,377,Spain,2671,34,2,48.34,48.34,0.0,0.00%,0,96.68,2025-05-18,E-commerce,Website Banner,Modern Linen Dress,Dresses,Tiva,Green,S,48.34,33.1,Female
314,E-commerce,0,446.09,2025-05-18,377,Spain,2106,317,3,62.63,62.63,0.0,0.00%,0,187.89,2025-05-18,E-commerce,Website Banner,Relaxed High-Waist Set,Sleepwear,Tiva,Black,XL,62.63,32.74,Female
318,E-commerce,0,376.3,2025-04-17,681,Germany,3118,231,1,44.06,44.06,0.0,0.00%,0,44.06,2025-04-17,E-commerce,Website Banner,Polished High-Waist Shoes,Shoes,Tiva,Blue,36,44.06,28.13,Female
318,E-commerce,0,376.3,2025-04-17,681,Germany,700,488,2,50.68,50.68,0.0,0.00%,0,101.36,2025-04-17,E-commerce,Website Banner,Sleepwear Drop 3,Sleepwear,Tiva,Red,M,50.68,24.54,Female
318,E-commerce,0,376.3,2025-04-17,681,Germany,1270,163,3,76.96,76.96,0.0,0.00%,0,230.88,2025-04-17,E-commerce,Website Banner,Vintage Wrap Set,Sleepwear,Tiva,Blue,XS,76.96,45.41,Female
319,App Mobile,0,431.38,2025-05-31,728,Netherlands,864,246,1,28.98,28.98,0.0,0.00%,0,28.98,2025-05-31,App Mobile,App Mobile,Relaxed Satin Dress,Dresses,Tiva,White,XS,28.98,19.66,Female
319,App Mobile,0,431.38,2025-05-31,728,Netherlands,18,339,4,30.35,30.35,0.0,0.00%,0,121.4,2025-05-31,App Mobile,App Mobile,Tailored Cotton Tee,T-Shirts,Tiva,Red,S,30.35,16.46,Female
319,App Mobile,0,431.38,2025-05-31,728,Netherlands,1959,485,5,56.2,56.2,0.0,0.00%,0,281.0,2025-05-31,App Mobile,App Mobile,Bold Sleeveless Shoes,Shoes,Tiva,Blue,38,56.2,32.33,Female
32,App Mobile,0,540.69,2025-04-21,982,Italy,496,6,2,70.86,70.86,0.0,0.00%,0,141.72,2025-04-21,App Mobile,App Mobile,Soft Wrap Shoes,Shoes,Tiva,Green,36,70.86,31.66,Female
32,App Mobile,0,540.69,2025-04-21,982,Italy,668,192,4,62.48,62.48,0.0,0.00%,0,249.92,2025-04-21,App Mobile,App Mobile,Polished Silk Dress,Dresses,Tiva,Green,L,62.48,41.81,Female
32,App Mobile,0,540.69,2025-04-21,982,Italy,493,88,5,29.81,29.81,0.0,0.00%,0,149.05,2025-04-21,App Mobile,App Mobile,Modern Satin Set,Sleepwear,Tiva,Red,L,29.81,17.63,Female
321,App Mobile,0,465.62,2025-05-31,779,Netherlands,6,46,3,25.15,25.15,0.0,0.00%,0,75.45,2025-05-31,App Mobile,App Mobile,Soft Cotton Set,Sleepwear,Tiva,Blue,XS,25.15,15.06,Female
321,App Mobile,0,465.62,2025-05-31,779,Netherlands,2185,393,4,52.88,52.88,0.0,0.00%,0,211.52,2025-05-31,App Mobile,App Mobile,Elegant Wrap Set,Sleepwear,Tiva,Green,XS,52.88,27.05,Female
321,App Mobile,0,465.62,2025-05-31,779,Netherlands,1012,259,5,35.73,35.73,0.0,0.00%,0,178.65,2025-05-31,App Mobile,App Mobile,Polished Silk Trousers,Pants,Tiva,White,S,35.73,20.4,Female
323,E-commerce,0,265.56,2025-06-05,512,Germany,1315,22,1,58.26,58.26,0.0,0.00%,0,58.26,2025-05-06,E-commerce,Website Banner,Soft Satin Tee,T-Shirts,Tiva,Black,XS,58.26,25.74,Female
323,E-commerce,0,265.56,2025-06-05,512,Germany,1528,9,1,40.5,40.5,0.0,0.00%,0,40.5,2025-05-06,E-commerce,Website Banner,Soft Linen Shoes,Shoes,Tiva,Red,40,40.5,23.5,Female
323,E-commerce,0,265.56,2025-06-05,512,Germany,2997,172,4,41.7,41.7,0.0,0.00%,0,166.8,2025-05-06,E-commerce,Website Banner,Vintage Crew Shoes,Shoes,Tiva,White,40,41.7,16.89,Female
326,E-commerce,0,666.64,2025-04-19,472,France,750,460,2,48.64,48.64,0.0,0.00%,0,97.28,2025-04-19,E-commerce,Website Banner,Bold Sleeveless Tee,T-Shirts,Tiva,Black,M,48.64,21.19,Female
326,E-commerce,0,666.64,2025-04-19,472,France,2147,392,4,75.47,75.47,0.0,0.00%,0,301.88,2025-04-19,E-commerce,Website Banner,Elegant Wrap Shoes,Shoes,Tiva,Black,40,75.47,39.53,Female
326,E-commerce,0,666.64,2025-04-19,472,France,2735,307,4,66.87,66.87,0.0,0.00%,0,267.48,2025-04-19,E-commerce,Website Banner,Essential Crew Tee,T-Shirts,Tiva,White,S,66.87,37.11,Female
328,E-commerce,0,218.19,2025-05-13,316,France,2779,431,1,30.41,30.41,0.0,0.00%,0,30.41,2025-05-13,E-commerce,Website Banner,Elegant Boxy Shoes,Shoes,Tiva,Blue,35,30.41,13.47,Female
328,E-commerce,0,218.19,2025-05-13,316,France,2059,355,2,21.38,21.38,0.0,0.00%,0,42.76,2025-05-13,E-commerce,Website Banner,Relaxed Boxy Trousers,Pants,Tiva,Black,XL,21.38,9.0,Female
328,E-commerce,0,218.19,2025-05-13,316,France,2457,34,3,48.34,48.34,0.0,0.00%,0,145.02,2025-05-13,E-commerce,Website Banner,Modern Linen Dress,Dresses,Tiva,Green,S,48.34,33.1,Female
329,E-commerce,0,605.24,2025-04-04,388,France,1428,299,2,52.65,52.65,0.0,0.00%,0,105.3,2025-04-04,E-commerce,Website Banner,Essential Wrap Dress,Dresses,Tiva,Red,S,52.65,30.9,Female
329,E-commerce,0,605.24,2025-04-04,388,France,514,206,3,63.03,63.03,0.0,0.00%,0,189.09,2025-04-04,E-commerce,Website Banner,Vintage Silk Trousers,Pants,Tiva,Blue,XL,63.03,25.39,Female
329,E-commerce,0,605.24,2025-04-04,388,France,585,437,5,62.17,62.17,0.0,0.00%,0,310.85,2025-04-04,E-commerce,Website Banner,Elegant Boxy Dress,Dresses,Tiva,Green,L,62.17,26.23,Female
33,E-commerce,0,227.32,2025-04-23,805,Germany,929,353,1,69.54,69.54,0.0,0.00%,0,69.54,2025-04-23,E-commerce,Website Banner,Relaxed High-Waist Trousers,Pants,Tiva,White,XS,69.54,41.56,Female
33,E-commerce,0,227.32,2025-04-23,805,Germany,1210,452,1,30.85,30.85,0.0,0.00%,0,30.85,2025-04-23,E-commerce,Website Banner,Bold Crew Dress,Dresses,Tiva,Red,XS,30.85,17.51,Female
33,E-commerce,0,227.32,2025-04-23,805,Germany,205,395,3,42.31,42.31,0.0,0.00%,0,126.93,2025-04-23,E-commerce,Website Banner,Elegant Linen Dress,Dresses,Tiva,Black,L,42.31,21.25,Female
330,E-commerce,0,558.38,2025-04-24,920,Spain,146,158,2,45.15,45.15,0.0,0.00%,0,90.3,2025-04-24,E-commerce,Website Banner,Vintage Sleeveless Dress,Dresses,Tiva,Black,XL,45.15,28.38,Female
330,E-commerce,0,558.38,2025-04-24,920,Spain,1803,267,3,53.91,53.91,0.0,0.00%,0,161.73,2025-04-24,E-commerce,Website Banner,Polished High-Waist Set,Sleepwear,Tiva,Green,L,53.91,32.84,Female
330,E-commerce,0,558.38,2025-04-24,920,Spain,520,125,5,61.27,61.27,0.0,0.00%,0,306.35,2025-04-24,E-commerce,Website Banner,Classic Satin Shoes,Shoes,Tiva,Green,35,61.27,28.7,Female
331,App Mobile,0,263.87,2025-06-05,100,Italy,1273,98,1,78.52,78.52,0.0,0.00%,0,78.52,2025-05-06,App Mobile,App Mobile,Modern Boxy Shoes,Shoes,Tiva,Black,38,78.52,41.48,Female
331,App Mobile,0,263.87,2025-06-05,100,Italy,357,222,1,57.19,57.19,0.0,0.00%,0,57.19,2025-05-06,App Mobile,App Mobile,Relaxed Wrap Dress,Dresses,Tiva,Black,M,57.19,32.63,Female
331,App Mobile,0,263.87,2025-06-05,100,Italy,2763,476,3,42.72,42.72,0.0,0.00%,0,128.16,2025-05-06,App Mobile,App Mobile,Bold Satin Shoes,Shoes,Tiva,Black,36,42.72,29.81,Female
332,App Mobile,0,380.25,2025-05-24,932,France,1295,322,1,44.45,44.45,0.0,0.00%,0,44.45,2025-05-24,App Mobile,App Mobile,Essential Sleeveless Dress,Dresses,Tiva,Black,S,44.45,27.31,Female
332,App Mobile,0,380.25,2025-05-24,932,France,3349,204,3,39.2,39.2,0.0,0.00%,0,117.6,2025-05-24,App Mobile,App Mobile,Polished Boxy Dress,Dresses,Tiva,White,XS,39.2,26.25,Female
332,App Mobile,0,380.25,2025-05-24,932,France,1357,363,5,43.64,43.64,0.0,0.00%,0,218.2,2025-05-24,App Mobile,App Mobile,Tailored Cotton Dress,Dresses,Tiva,Red,M,43.64,23.46,Female
333,E-commerce,0,427.6,2025-05-22,842,Italy,3025,461,2,54.91,54.91,0.0,0.00%,0,109.82,2025-05-22,E-commerce,Website Banner,Bold High-Waist Tee,T-Shirts,Tiva,Green,M,54.91,23.9,Female
333,E-commerce,0,427.6,2025-05-22,842,Italy,2399,240,2,38.14,38.14,0.0,0.00%,0,76.28,2025-05-22,E-commerce,Website Banner,Polished Linen Trousers,Pants,Tiva,Blue,M,38.14,17.28,Female
333,E-commerce,0,427.6,2025-05-22,842,Italy,3317,230,5,48.3,48.3,0.0,0.00%,0,241.5,2025-05-22,E-commerce,Website Banner,Polished Ribbed Set,Sleepwear,Tiva,White,XS,48.3,28.47,Female
334,App Mobile,0,496.23,2025-05-29,675,Italy,1391,200,3,46.41,46.41,0.0,0.00%,0,139.23,2025-05-29,App Mobile,App Mobile,Vintage High-Waist Set,Sleepwear,Tiva,Black,S,46.41,29.42,Female
334,App Mobile,0,496.23,2025-05-29,675,Italy,2262,302,3,43.4,43.4,0.0,0.00%,0,130.2,2025-05-29,App Mobile,App Mobile,Essential Satin Tee,T-Shirts,Tiva,Green,XS,43.4,24.28,Female
334,App Mobile,0,496.23,2025-05-29,675,Italy,2742,326,4,56.7,56.7,0.0,0.00%,0,226.8,2025-05-29,App Mobile,App Mobile,Essential High-Waist Dress,Dresses,Tiva,White,S,56.7,35.23,Female
335,App Mobile,0,747.5,2025-04-15,642,Portugal,3265,132,2,46.9,46.9,0.0,0.00%,0,93.8,2025-04-15,App Mobile,App Mobile,Classic Crew Shoes,Shoes,Tiva,Black,XS,46.9,21.89,Female
335,App Mobile,0,747.5,2025-04-15,642,Portugal,947,250,5,68.22,68.22,0.0,0.00%,0,341.1,2025-04-15,App Mobile,App Mobile,Relaxed Satin Shoes,Shoes,Tiva,Red,38,68.22,44.75,Female
335,App Mobile,0,747.5,2025-04-15,642,Portugal,927,382,5,62.52,62.52,0.0,0.00%,0,312.6,2025-04-15,App Mobile,App Mobile,Tailored Sleeveless Dress,Dresses,Tiva,Green,S,62.52,38.08,Female
336,E-commerce,0,536.47,2025-06-17,790,France,1170,284,1,81.79,81.79,0.0,0.00%,0,81.79,2025-06-17,E-commerce,Website Banner,Essential Cotton Shoes,Shoes,Tiva,White,35,81.79,35.02,Female
336,E-commerce,0,536.47,2025-06-17,790,France,14,119,2,27.34,27.34,0.0,0.00%,0,54.68,2025-06-17,E-commerce,Website Banner,Vintage Linen Dress,Dresses,Tiva,Blue,XS,27.34,18.26,Female
336,E-commerce,0,536.47,2025-06-17,790,France,2570,234,5,80.0,80.0,0.0,0.00%,0,400.0,2025-06-17,E-commerce,Website Banner,Polished Sleeveless Tee,T-Shirts,Tiva,Blue,S,80.0,43.82,Female
337,App Mobile,0,467.38,2025-05-24,873,France,2740,497,2,36.05,36.05,0.0,0.00%,0,72.1,2025-05-24,App Mobile,App Mobile,Dresses Drop 8,Dresses,Tiva,Black,L,36.05,20.73,Female
337,App Mobile,0,467.38,2025-05-24,873,France,867,213,4,57.31,57.31,0.0,0.00%,0,229.24,2025-05-24,App Mobile,App Mobile,Polished Ribbed Tee,T-Shirts,Tiva,Black,S,57.31,34.13,Female
337,App Mobile,0,467.38,2025-05-24,873,France,2356,289,4,41.51,41.51,0.0,0.00%,0,166.04,2025-05-24,App Mobile,App Mobile,Relaxed High-Waist Dress,Dresses,Tiva,White,XS,41.51,20.17,Female
338,E-commerce,0,410.86,2025-04-21,670,Italy,1968,459,1,75.17,75.17,0.0,0.00%,0,75.17,2025-04-21,E-commerce,Website Banner,Bold High-Waist Dress,Dresses,Tiva,Green,XS,75.17,31.34,Female
338,E-commerce,0,410.86,2025-04-21,670,Italy,2027,212,3,74.13,74.13,0.0,0.00%,0,222.39,2025-04-21,E-commerce,Website Banner,Polished Linen Tee,T-Shirts,Tiva,Green,XS,74.13,45.04,Female
338,E-commerce,0,410.86,2025-04-21,670,Italy,1764,491,5,22.66,22.66,0.0,0.00%,0,113.3,2025-04-21,E-commerce,Website Banner,T-Shirts Drop 6,T-Shirts,Tiva,Green,L,22.66,12.16,Female
341,App Mobile,1,449.94,2025-05-13,816,Netherlands,3315,90,3,31.67,22.17,9.5,30.00%,1,66.51,2025-05-13,App Mobile,Social Media,Modern Silk Shoes,Shoes,Tiva,Blue,40,31.67,17.15,Female
341,App Mobile,1,449.94,2025-05-13,816,Netherlands,1769,310,5,72.1,50.47,21.63,30.00%,1,252.35,2025-05-13,App Mobile,App Mobile,Relaxed Ribbed Trousers,Pants,Tiva,Green,L,72.1,34.7,Female
341,App Mobile,1,449.94,2025-05-13,816,Netherlands,2936,208,5,37.45,26.22,11.24,30.00%,1,131.08,2025-05-13,App Mobile,App Mobile,Polished Wrap Tee,T-Shirts,Tiva,Green,M,37.45,22.43,Female
343,App Mobile,0,587.46,2025-06-17,170,France,2699,382,3,62.52,62.52,0.0,0.00%,0,187.56,2025-06-17,App Mobile,App Mobile,Tailored Sleeveless Dress,Dresses,Tiva,Green,S,62.52,38.08,Female
343,App Mobile,0,587.46,2025-06-17,170,France,1345,363,5,43.64,43.64,0.0,0.00%,0,218.2,2025-06-17,App Mobile,App Mobile,Tailored Cotton Dress,Dresses,Tiva,Red,M,43.64,23.46,Female
343,App Mobile,0,587.46,2025-06-17,170,France,1678,364,5,36.34,36.34,0.0,0.00%,0,181.7,2025-06-17,App Mobile,App Mobile,Tailored Satin Dress,Dresses,Tiva,White,XS,36.34,20.48,Female
344,App Mobile,0,291.52,2025-06-14,485,Netherlands,1812,253,1,50.55,50.55,0.0,0.00%,0,50.55,2025-06-14,App Mobile,App Mobile,Relaxed Ribbed Tee,T-Shirts,Tiva,Black,XL,50.55,33.13,Female
344,App Mobile,0,291.52,2025-06-14,485,Netherlands,737,115,2,62.27,62.27,0.0,0.00%,0,124.54,2025-06-14,App Mobile,App Mobile,Modern High-Waist Set,Sleepwear,Tiva,Green,XL,62.27,36.74,Female
344,App Mobile,0,291.52,2025-06-14,485,Netherlands,2792,180,3,38.81,38.81,0.0,0.00%,0,116.43,2025-06-14,App Mobile,App Mobile,Vintage Sleeveless Shoes,Shoes,Tiva,Blue,40,38.81,17.13,Female
345,E-commerce,0,648.04,2025-04-14,929,Netherlands,592,220,3,52.6,52.6,0.0,0.00%,0,157.8,2025-04-14,E-commerce,Website Banner,Polished Wrap Set,Sleepwear,Tiva,Red,L,52.6,34.44,Female
345,E-commerce,0,648.04,2025-04-14,929,Netherlands,3038,385,4,63.23,63.23,0.0,0.00%,0,252.92,2025-04-14,E-commerce,Website Banner,Essential Satin Trousers,Pants,Tiva,Red,M,63.23,39.24,Female
345,E-commerce,0,648.04,2025-04-14,929,Netherlands,2621,390,4,59.33,59.33,0.0,0.00%,0,237.32,2025-04-14,E-commerce,Website Banner,Tailored Boxy Shoes,Shoes,Tiva,Blue,35,59.33,38.09,Female
346,App Mobile,0,318.61,2025-05-26,231,France,2759,253,1,50.55,50.55,0.0,0.00%,0,50.55,2025-05-26,App Mobile,App Mobile,Relaxed Ribbed Tee,T-Shirts,Tiva,Black,XL,50.55,33.13,Female
346,App Mobile,0,318.61,2025-05-26,231,France,1483,493,2,57.37,57.37,0.0,0.00%,0,114.74,2025-05-26,App Mobile,App Mobile,Tailored Sleeveless Trousers,Pants,Tiva,Blue,XS,57.37,27.72,Female
346,App Mobile,0,318.61,2025-05-26,231,France,252,498,4,38.33,38.33,0.0,0.00%,0,153.32,2025-05-26,App Mobile,App Mobile,T-Shirts Drop 8,T-Shirts,Tiva,White,L,38.33,16.23,Female
347,E-commerce,0,402.53,2025-05-18,769,Italy,1025,316,3,45.73,45.73,0.0,0.00%,0,137.19,2025-05-18,E-commerce,Website Banner,Essential High-Waist Tee,T-Shirts,Tiva,Red,XS,45.73,27.84,Female
347,E-commerce,0,402.53,2025-05-18,769,Italy,1371,462,3,28.58,28.58,0.0,0.00%,0,85.74,2025-05-18,E-commerce,Website Banner,Bold High-Waist Set,Sleepwear,Tiva,White,XS,28.58,17.0,Female
347,E-commerce,0,402.53,2025-05-18,769,Italy,1917,128,4,44.9,44.9,0.0,0.00%,0,179.6,2025-05-18,E-commerce,Website Banner,Classic Crew Tee,T-Shirts,Tiva,Green,XL,44.9,29.55,Female
348,E-commerce,0,654.98,2025-05-30,776,Portugal,3183,361,2,51.76,51.76,0.0,0.00%,0,103.52,2025-05-30,E-commerce,Website Banner,Tailored Linen Set,Sleepwear,Tiva,White,M,51.76,26.73,Female
348,E-commerce,0,654.98,2025-05-30,776,Portugal,1440,314,4,56.29,56.29,0.0,0.00%,0,225.16,2025-05-30,E-commerce,Website Banner,Relaxed Sleeveless Set,Sleepwear,Tiva,Green,M,56.29,38.77,Female
348,E-commerce,0,654.98,2025-05-30,776,Portugal,1020,166,5,65.26,65.26,0.0,0.00%,0,326.3,2025-05-30,E-commerce,Website Banner,Vintage Satin Shoes,Shoes,Tiva,Black,40,65.26,42.46,Female
349,App Mobile,0,523.43,2025-06-15,854,Portugal,387,18,1,40.99,40.99,0.0,0.00%,0,40.99,2025-06-15,App Mobile,App Mobile,Soft Satin Shoes,Shoes,Tiva,Green,XS,40.99,22.85,Female
349,App Mobile,0,523.43,2025-06-15,854,Portugal,2510,307,4,66.87,66.87,0.0,0.00%,0,267.48,2025-06-15,App Mobile,App Mobile,Essential Crew Tee,T-Shirts,Tiva,White,S,66.87,37.11,Female
349,App Mobile,0,523.43,2025-06-15,854,Portugal,1474,154,4,53.74,53.74,0.0,0.00%,0,214.96,2025-06-15,App Mobile,App Mobile,Classic Crew Set,Sleepwear,Tiva,Red,XL,53.74,29.39,Female
35,E-commerce,0,433.96,2025-04-27,574,Italy,2033,121,2,47.91,47.91,0.0,0.00%,0,95.82,2025-04-27,E-commerce,Website Banner,Classic Cotton Shoes,Shoes,Tiva,Black,35,47.91,30.77,Female
35,E-commerce,0,433.96,2025-04-27,574,Italy,1644,209,4,32.41,32.41,0.0,0.00%,0,129.64,2025-04-27,E-commerce,Website Banner,Polished Ribbed Shoes,Shoes,Tiva,Green,40,32.41,13.01,Female
35,E-commerce,0,433.96,2025-04-27,574,Italy,2835,172,5,41.7,41.7,0.0,0.00%,0,208.5,2025-04-27,E-commerce,Website Banner,Vintage Crew Shoes,Shoes,Tiva,White,40,41.7,16.89,Female
350,E-commerce,0,529.4,2025-04-19,129,France,2900,175,2,49.16,49.16,0.0,0.00%,0,98.32,2025-04-19,E-commerce,Website Banner,Vintage Cotton Tee,T-Shirts,Tiva,Black,XS,49.16,29.18,Female
350,E-commerce,0,529.4,2025-04-19,129,France,1563,260,3,64.28,64.28,0.0,0.00%,0,192.84,2025-04-19,E-commerce,Website Banner,Relaxed Silk Dress,Dresses,Tiva,White,XS,64.28,27.59,Female
350,E-commerce,0,529.4,2025-04-19,129,France,925,291,4,59.56,59.56,0.0,0.00%,0,238.24,2025-04-19,E-commerce,Website Banner,Essential Silk Shoes,Shoes,Tiva,Green,XS,59.56,24.37,Female
351,E-commerce,0,494.28,2025-05-27,840,Germany,636,150,2,50.04,50.04,0.0,0.00%,0,100.08,2025-05-27,E-commerce,Website Banner,Vintage Wrap Tee,T-Shirts,Tiva,Green,XS,50.04,24.2,Female
351,E-commerce,0,494.28,2025-05-27,840,Germany,2549,73,3,53.25,53.25,0.0,0.00%,0,159.75,2025-05-27,E-commerce,Website Banner,Soft Boxy Set,Sleepwear,Tiva,Black,XS,53.25,21.39,Female
351,E-commerce,0,494.28,2025-05-27,840,Germany,2512,228,5,46.89,46.89,0.0,0.00%,0,234.45,2025-05-27,E-commerce,Website Banner,Vintage Boxy Trousers,Pants,Tiva,Blue,L,46.89,24.29,Female
352,E-commerce,0,698.65,2025-05-04,231,France,2109,317,5,62.63,62.63,0.0,0.00%,0,313.15,2025-04-05,E-commerce,Website Banner,Relaxed High-Waist Set,Sleepwear,Tiva,Black,XL,62.63,32.74,Female
352,E-commerce,0,698.65,2025-05-04,231,France,3128,143,5,39.75,39.75,0.0,0.00%,0,198.75,2025-04-05,E-commerce,Website Banner,Classic Satin Set,Sleepwear,Tiva,Green,S,39.75,21.83,Female
352,E-commerce,0,698.65,2025-05-04,231,France,1566,85,5,37.35,37.35,0.0,0.00%,0,186.75,2025-04-05,E-commerce,Website Banner,Classic Satin Dress,Dresses,Tiva,Red,XS,37.35,18.42,Female
